Id,SalePrice
284,12.4073795022
285,12.0962577795
286,12.0118809162
287,11.9766594812
288,11.3850920935
289,11.7117763237
290,11.941944326
291,12.3597803701
292,11.8196746001
293,11.7829526022
294,12.3673407931
295,12.0257490914
296,11.8670972787
297,11.9316357998
298,12.3842188309
299,12.0725412529
300,11.9735098723
301,11.9640010843
302,12.4950039374
303,12.2307652581
304,11.9177236841
305,12.5947306353
306,12.6310135301
307,12.3238556812
308,11.4019939043
309,11.3205535723
310,12.7938593104
311,12.0173305209
312,11.7905572016
313,11.694413341
314,12.834681305
315,12.0895388293
316,12.1468532859
317,12.46843691
318,12.506177238
319,12.46843691
320,12.1415341244
321,12.7444443678
322,12.7770521921
323,12.6148655437
324,11.7454251112
325,12.3966930051
326,11.3736633976
327,12.6884987948
328,11.8862116747
329,12.2760650174
330,11.2644641057
331,11.6868787721
332,11.8422292121
333,12.5567295171
334,12.2404740722
335,12.165250651
336,12.3412589181
337,12.841129802
338,12.273731294
339,12.2184951655
340,11.9511803959
341,12.2204685258
342,11.3144745262
343,11.3793940723
344,12.4912515878
345,11.3504065355
346,11.8508252536
347,11.9283409039
348,11.9671807372
349,11.9447078814
350,12.9880408147
351,12.6699984673
352,12.1547793511
353,11.4616321706
354,11.5702505316
355,11.8493977016
356,12.0867258879
357,12.0610468735
358,11.8055950789
359,11.7752897294
360,12.5425448822
361,11.9576112862
362,11.8844890214
363,12.1985443791
364,11.6784399034
365,12.1547793511
366,11.8981878658
367,11.9766594812
368,12.0137007529
369,11.7905572016
370,11.9953516142
371,12.0575726372
372,11.808813774
373,11.7360690163
374,11.7199396344
375,12.2991075115
376,11.0186291432
377,11.9049675527
378,12.7367008966
379,12.8852020343
380,12.0951410848
381,11.7519423654
382,12.1428665696
383,12.2713921117
384,11.2384886193
385,12.3883942023
386,12.165250651
387,11.3022044337
388,11.7360690163
389,12.160028707
390,12.9621946253
391,11.6868787721
392,12.2783933071
393,11.5759002641
394,11.512925465
395,11.5991031612
396,11.7675676833
397,11.7199396344
398,12.0406082058
399,11.1124478984
400,12.3925522125
401,12.4110522262
402,12.013640145
403,11.5898865061
404,12.4607148639
405,12.0317192584
406,11.9183905731
407,11.6526874073
408,12.0839050116
409,12.5425448822
410,12.735965332
411,11.0020998412
412,11.8844890214
413,12.3104326609
414,11.6526874073
415,12.3371009079
416,12.1069923678
417,11.9150516718
418,12.3842188309
419,11.7440371859
420,11.8635823366
421,12.2370866991
422,12.2783933071
423,11.6351430977
424,12.6603279178
425,11.8422292121
426,11.8130300574
427,12.5245263766
428,11.599176553
429,12.1828040186
430,12.0725412529
431,11.3551013798
432,11.2885311318
433,11.715866309
434,12.1062523102
435,11.3022044337
436,12.2643415537
437,11.6613454701
438,11.6868787721
439,11.411446296
440,11.6082356448
441,13.2267233927
442,11.6784399034
443,12.0008917946
444,12.0581525155
445,12.2548628097
446,11.7558716436
447,12.1547793511
448,12.2055725205
449,11.6910716504
450,11.6952470218
451,11.6082356448
452,12.5425448822
453,12.2258752728
454,12.2548628097
455,12.1441972418
456,12.0753943219
457,11.4927227577
458,12.4529327235
459,11.989159644
460,11.6082356448
461,12.4815619372
462,11.9511803959
463,11.0410480813
464,12.1479137314
465,11.7280368446
466,12.0936875149
467,12.0257490914
468,11.8947807074
469,12.4292161968
470,12.1388638958
471,12.2643415537
472,12.1547793511
473,11.9049675527
474,12.9945300059
475,12.4332082181
476,11.7943379244
477,12.2496109475
478,12.8479265317
479,12.6014874178
480,11.4016698294
481,12.6946526603
482,12.8320110764
483,11.9511803959
484,12.0076217068
485,11.7943379244
486,11.8981878658
487,11.9576112862
488,12.0725412529
489,11.9829290942
490,11.3621025752
491,11.6526874073
492,11.7981044072
493,12.059803326
494,11.9511803959
495,11.4219060666
496,10.4602421082
497,12.9715404877
498,12.1226910366
499,11.7752897294
500,11.6952470218
501,11.6351430977
502,12.3313828365
503,11.8493977016
504,12.5741819671
505,11.8981878658
506,11.7320609949
507,12.2783933071
508,12.2467346272
509,11.989159644
510,11.7320609949
511,12.0130945085
512,12.2193096486
513,11.7745202027
514,11.8055950789
515,11.4772982873
516,12.9063468683
517,11.970350312
518,12.487485105
519,12.2596134125
520,12.3630763943
521,11.5735500868
522,11.9183905731
523,11.9766594812
524,12.1267588388
525,12.6627060402
526,12.078239274
527,11.7905572016
528,13.0086592616
529,11.3621025752
530,12.2091877884
531,12.0725412529
532,11.7597855429
533,11.5852461265
534,10.5789797979
535,12.0895388293
536,11.5852461265
537,12.1441972418
538,11.6195352
539,11.970350312
540,12.5135573453
541,12.6603279178
542,12.4211840251
543,12.2702204654
544,11.7981044072
545,12.0988492847
546,12.3414772825
547,12.2548628097
548,11.7714361601
549,11.7360690163
550,12.4799093112
551,11.8493977016
552,11.6307085006
553,12.4509776886
554,11.5898865061
555,12.5567295171
556,11.6351430977
557,11.8565151694
558,11.5898865061
559,12.0725412529
560,12.3630763943
561,11.7076695418
562,12.043553716
563,11.5898865061
564,12.1281111041
565,12.4987422595
566,11.7597855429
567,12.6915804613
568,12.273731294
569,12.6653944264
570,11.8201160038
571,11.867798787
572,11.6952470218
573,12.3216309862
574,12.043553716
575,11.8422292121
576,11.6826682396
577,11.8844890214
578,12.0106658492
579,11.8913619007
580,11.7867621306
581,12.1112123645
582,12.4423022004
583,11.6826682396
584,12.6915804613
585,11.7981044072
586,12.8209879778
587,11.7752897294
588,11.8277362048
589,11.8705999092
590,11.2835123006
591,12.1329641737
592,13.0213268332
593,11.8350089641
594,11.8493977016
595,11.6082356448
596,12.6729463818
597,11.6483650359
598,12.1766489842
599,12.2899541295
600,11.9250351158
601,12.5245263766
602,11.8565151694
603,12.3013828253
604,11.9250351158
605,12.3059179805
606,12.2307652581
607,11.9316357998
608,12.3238556812
609,12.7913561802
610,11.6826682396
611,12.6539584695
612,11.9049675527
613,12.4741895625
614,11.8981878658
615,11.2318879352
616,11.8313791961
617,12.1183337312
618,11.5664662319
619,12.6597340907
620,12.6280670556
621,11.1124478984
622,12.3883942023
623,11.8130300574
624,12.0346910288
625,12.0146094308
626,11.9829290942
627,11.8486831607
628,11.9381932004
629,11.8130300574
630,12.0346910288
631,11.7280368446
632,12.2524790183
633,11.3205535723
634,11.8451027773
635,11.8775685786
636,12.2060726455
637,11.0020998412
638,11.4403547721
639,11.3504065355
640,12.4858271275
641,12.5208833854
642,12.3282902783
643,12.751299696
644,11.9316357998
645,12.8236284465
646,11.8723466346
647,11.4957793061
648,11.9511803959
649,11.9511803959
650,11.3445068133
651,12.2353886999
652,11.5898865061
653,12.160028707
654,11.8130300574
655,12.7656884335
656,11.3850920935
657,11.8879313656
658,11.9117015849
659,11.487607657
660,12.0257490914
661,12.1955171316
662,12.9042073676
663,11.6082356448
664,11.8313791961
665,12.955127458
666,12.3480061414
667,11.7675676833
668,12.1730327915
669,12.0317192584
670,11.8313791961
671,12.0639328784
672,11.5482926088
673,12.0137007529
674,12.4587749991
675,11.8493977016
676,11.9083402372
677,11.3736633976
678,11.6036798282
679,12.8279923168
680,11.7636841833
681,11.8705999092
682,11.9793853225
683,12.0610468735
684,12.5602444593
685,12.3059179805
686,12.2428866187
687,12.336552512
688,11.9103584014
689,12.8790171188
690,12.1792151914
691,11.8565151694
692,13.5344730282
693,12.7218858108
694,11.5943211032
695,11.8600549961
696,12.078239274
697,11.3963916487
698,11.7239964351
699,11.8386256046
700,12.1858699382
701,12.6523597482
702,11.8493977016
703,12.7991757089
704,11.8493977016
705,12.2690474447
706,10.9150884642
707,12.6181822964
708,12.445089546
709,12.0981533033
710,11.6073261404
711,10.8589989976
712,11.5403071417
713,12.149502294
714,11.7675676833
715,11.7791285057
716,12.0137007529
717,11.9797992012
718,11.9640010843
719,12.7396377563
720,11.7636841833
721,12.5245263766
722,11.8705999092
723,11.7320609949
724,11.8130300574
725,12.6760762748
726,11.6994050319
727,12.3104326609
728,12.178187442
729,11.6082356448
730,11.5424842672
731,12.3737034869
732,12.1415341244
733,12.3126823806
734,11.786001385
735,11.5898865061
736,12.0015054798
737,11.4457167153
738,12.3879774488
739,12.0951410848
740,12.1547793511
741,11.7905572016
742,11.8635823366
743,12.0951410848
744,12.0725412529
745,12.1007121299
746,12.6108708647
747,12.371587084
748,12.4911726373
749,12.4699741893
750,11.4927227577
751,11.4772982873
752,11.9953516142
753,12.2876526325
754,12.5263429076
755,11.9576112862
756,12.0581525155
757,12.2643415537
758,11.9760303525
759,12.0973732286
760,12.577636202
761,11.7558716436
762,11.512925465
763,12.2793231073
764,12.7278382093
765,12.506177238
766,12.4842042572
767,12.1884177103
768,11.9829290942
769,12.2869011982
770,13.1956138391
771,11.8122890422
772,11.5327280923
773,11.5805841134
774,11.648330102
775,12.8866410439
776,11.9953516142
777,12.3081778685
778,11.8670972787
779,11.8775685786
780,11.8130300574
781,12.078239274
782,12.0776709307
783,12.1393985123
784,12.0167264738
785,11.7597855429
786,11.9922604216
787,11.8422292121
788,12.3587937325
789,11.5889601512
790,12.1415341244
791,11.9841783136
792,11.8968263952
793,12.5053991576
794,12.3238556812
795,12.178187442
796,12.0494188355
797,11.8740903142
798,11.6082356448
799,13.0919041699
800,12.0725412529
801,12.2060726455
802,11.6073261404
803,12.149502294
804,13.2758275359
805,11.6784399034
806,12.3356964133
807,11.8167269193
808,12.317166693
809,11.9826165454
810,11.5711943731
811,12.1062523102
812,11.8810347865
813,10.9329819619
814,11.9697172002
815,11.6613454701
816,12.3234111379
817,11.8277362048
818,12.5098740999
819,11.9511803959
820,12.3194013308
821,12.1172414318
822,11.4403547721
823,12.3238556812
824,11.8458198802
825,12.3570755191
826,12.8609986133
827,11.6036798282
828,12.149502294
829,12.1281111041
830,11.9009052587
831,12.0197430673
832,11.9250351158
833,12.3758154201
834,12.0257490914
835,11.8490404949
836,11.7597855429
837,11.941455846
838,11.512925465
839,11.8775685786
840,11.7791285057
841,11.8493977016
842,11.9671807372
843,12.071969661
844,11.8565151694
845,11.9440583198
846,12.0494188355
847,12.2690474447
848,11.8018567568
849,12.3883942023
850,12.1388638958
851,11.7867621306
852,12.2783933071
853,12.0076217068
854,11.970350312
855,12.043553716
856,11.7519423654
857,11.8981878658
858,12.0668105782
859,11.9316357998
860,12.4292161968
861,12.1545161586
862,11.7867621306
863,11.9316357998
864,11.7943379244
865,12.4315335098
866,11.9083402372
867,12.4248064884
868,11.7675676833
869,12.0376539939
870,12.371587084
871,11.6036798282
872,12.2085695257
873,11.6613454701
874,11.7981044072
875,11.1049572266
876,12.6230611041
877,11.7924493497
878,12.7656884335
879,11.9049675527
880,11.8240798936
881,11.9640010843
882,12.1415341244
883,12.0895388293
884,11.6826682396
885,11.512925465
886,12.7035090322
887,11.8844890214
888,11.8167269193
889,12.4987422595
890,11.9150516718
891,11.7191262956
892,12.0581525155
893,11.9479493753
894,12.0137007529
895,11.6856847823
896,11.8493977016
897,11.5759002641
898,11.8702711839
899,13.3239269469
900,11.8130300574
901,11.6082356448
902,11.9381932004
903,12.1007121299
904,12.3883942023
905,11.7400610376
906,11.7597855429
907,12.4490188241
908,12.4292161968
909,11.7829526022
910,12.0668105782
911,11.9466540384
912,11.8740903142
913,11.3850920935
914,11.8844890214
915,12.0652749169
916,11.2252433925
917,10.4719498091
918,11.8130300574
919,12.3800259527
920,12.0810761554
921,12.211060187
922,11.8906767345
923,12.0434948908
924,12.1704454679
925,12.2428866187
926,12.0725412529
927,12.5602444593
928,12.078239274
929,12.3737034869
930,12.3104326609
931,12.211060187
932,11.6741936126
933,12.6760762748
934,12.1547793511
935,12.3966930051
936,11.2885311318
937,12.1275704174
938,12.4411447677
939,12.3875563514
940,12.4065615063
941,11.9243726448
942,12.273731294
943,11.9183905731
944,11.8705999092
945,11.8313791961
946,11.7352686961
947,11.8705999092
948,12.506177238
949,12.1678514327
950,12.1934938633
951,11.7675676833
952,11.694413341
953,11.8048485317
954,12.0552497558
955,11.7558716436
956,11.8844890214
957,11.7280368446
958,11.7905572016
959,12.1281111041
960,11.9511803959
961,11.665646552
962,12.5135573453
963,11.9511803959
964,12.3842188309
965,12.2779280826
966,12.0945822695
967,11.9829290942
968,11.8130300574
969,10.5427063911
970,11.8493977016
971,11.8130300574
972,12.0610468735
973,11.5079129231
974,12.1117619661
975,12.0287386302
976,12.0137007529
977,11.3562716549
978,12.2055725205
979,11.6082356448
980,11.8422292121
981,12.0917834991
982,12.7248664389
983,11.9822726288
984,12.4525420221
985,11.7440371859
986,11.7360690163
987,11.6699292138
988,12.8871270017
989,12.1807548375
990,12.1909590077
991,12.7599577588
992,12.0317192584
993,12.1388638958
994,12.0662357003
995,12.7293207893
996,11.7084922485
997,11.8240798936
998,12.1281111041
999,11.4186147855
1000,12.2356314478
1001,11.3144745262
1002,11.3621025752
1003,12.3544926506
1004,11.8270425336
1005,12.1062523102
1006,11.9177236841
1007,12.0045682693
1008,11.3850920935
1009,12.3883942023
1010,11.5327280923
1011,11.8130300574
1012,11.512925465
1013,12.0137007529
1014,11.3504065355
1015,11.6885580336
1016,12.3327052965
1017,12.220961258
1018,12.1415341244
1019,11.9829290942
1020,12.2713452721
1021,12.078239274
1022,12.175613438
1023,11.3736633976
1024,12.160028707
1025,12.5672374947
1026,11.6307085006
1027,12.0287386302
1028,12.5881906521
1029,11.5617156291
1030,11.6784399034
1031,11.9829290942
1032,12.1909590077
1033,12.6443275765
1034,12.3458345879
1035,11.6931615153
1036,11.3385720778
1037,12.661913961
1038,12.5672374947
1039,11.4824662575
1040,11.2897819137
1041,11.9511803959
1042,12.0610468735
1043,12.1858699382
1044,12.4771679144
1045,12.5353763927
1046,11.8465364693
1047,13.2295679917
1048,11.8844890214
1049,11.6526874073
1050,11.3492293723
1051,12.0809911659
1052,12.2067773971
1053,12.0137007529
1054,11.8810347865
1055,12.4490188241
1056,12.1007121299
1057,12.1326951757
1058,12.4211840251
1059,12.7218858108
1060,12.3013828253
1061,12.2713921117
1062,11.3022044337
1063,11.4075649493
1064,11.6127707999
1065,11.9447078814
1066,12.7007688874
1067,12.0895388293
1068,12.0311238431
1069,11.92768062
1070,11.8130300574
1071,11.8130300574
1072,11.9447078814
1073,11.4240942513
1074,11.9797992012
1075,12.175613438
1076,12.2991075115
1077,12.043553716
1078,11.8407893271
1079,11.956970055
1080,11.7440371859
1081,11.8844890214
1082,11.7981044072
1083,12.165250651
1084,11.9829290942
1085,12.1415341244
1086,11.8981878658
1087,11.3326019108
1088,12.4371843665
1089,11.8313791961
1090,12.1909590077
1091,11.4392789248
1092,11.9829290942
1093,11.8240798936
1094,11.8913619007
1095,11.7675676833
1096,12.080690812
1097,11.7519423654
1098,12.043553716
1099,11.7597855429
1100,11.9640010843
1101,11.0020998412
1102,11.6910716504
1103,11.8130300574
1104,11.9797992012
1105,11.5711943731
1106,12.6915804613
1107,12.1001564199
1108,12.5235258763
1109,12.1062523102
1110,12.5425448822
1111,12.1441972418
1112,12.2307652581
1113,11.7745202027
1114,11.809319478
1115,11.6699292138
1116,12.6698066618
1117,12.1232343672
1118,11.7752897294
1119,11.8493977016
1120,11.8033537631
1121,11.6818240014
1122,12.2685778509
1123,11.6262541503
1124,11.6784399034
1125,12.0070117647
1126,11.6526874073
1127,12.0668105782
1128,12.4645833407
1129,12.2783933071
1130,11.8493977016
1131,11.8130300574
1132,11.4457167153
1133,11.6741936126
1134,12.3863086958
1135,12.0376539939
1136,11.5327280923
1137,11.6868787721
1138,11.4510500613
1139,12.1858699382
1140,11.8775685786
1141,11.8422292121
1142,12.1934938633
1143,12.9595385188
1144,11.2897819137
1145,11.2897819137
1146,11.9117015849
1147,12.1007121299
1148,12.0696800206
1149,11.6690741475
1150,11.8705999092
1151,11.7280368446
1152,11.9177236841
1153,12.3458345879
1154,11.6994050319
1155,12.2150323869
1156,12.2922503418
1157,12.1001564199
1158,12.3458345879
1159,12.3678853257
1160,12.1281111041
1161,11.8913619007
1162,12.3194013308
1163,11.7675676833
1164,11.5987269437
1165,12.175613438
1166,12.3595230802
1167,12.4104410415
1168,12.0610468735
1169,12.3673407931
1170,13.3455069287
1171,12.0494188355
1172,12.0015054798
1173,12.0546681914
1174,12.2085695257
1175,12.3842188309
1176,12.5602444593
1177,11.6910716504
1178,11.6526874073
1179,11.9505350264
1180,11.4403547721
1181,12.4292161968
1182,12.8802918162
1183,13.5211394974
1184,11.6952470218
1185,12.1372583295
1186,11.5607627944
1187,11.4616321706
1188,12.4760997827
1189,12.1807548375
1190,12.149502294
1191,12.0317192584
1192,12.0668105782
1193,11.7360690163
1194,12.0137007529
1195,11.970350312
1196,12.078239274
1197,12.2977854535
1198,11.8775685786
1199,12.0895388293
1200,11.9049675527
1201,11.6617764117
1202,12.1955171316
1203,11.6699292138
1204,12.2690474447
1205,11.941455846
1206,12.5131896306
1207,11.5805841134
1208,12.2060726455
1209,11.8493977016
1210,12.577636202
1211,12.149502294
1212,12.0076217068
1213,11.6351430977
1214,11.8844890214
1215,11.809319478
1216,11.7360690163
1217,11.6262541503
1218,12.343466569
1219,11.2960124634
1220,11.4240942513
1221,11.6526874073
1222,11.8055950789
1223,11.8705999092
1224,11.8342840638
1225,12.1226910366
1226,11.8844890214
1227,12.273731294
1228,11.8981878658
1229,12.8139178963
1230,11.7519423654
1231,12.1547793511
1232,11.7943379244
1233,11.5307653831
1234,11.8635823366
1235,11.7752897294
1236,11.8414159318
1237,12.0753943219
1238,12.1807548375
1239,11.8670972787
1240,12.4908755772
1241,12.3234111379
1242,12.422505732
1243,12.043553716
1244,13.0497926846
1245,12.3458345879
1246,12.0895388293
1247,12.1361865181
1248,12.0429653077
1249,11.7714361601
1250,11.6868787721
1251,12.4049235043
1252,12.0537952101
1253,11.7752897294
1254,12.5913350463
1255,12.0161220616
1256,11.7558716436
1257,12.6165252951
1258,11.5119249646
1259,12.1547793511
1260,11.9250351158
1261,12.1062523102
1262,11.7667921889
1263,11.9922604216
1264,12.1034860568
1265,12.1062523102
1266,12.1221474106
1267,11.7117763237
1268,12.8439713519
1269,12.8505546541
1270,11.8775685786
1271,12.46843691
1272,12.1321569626
1273,11.8277362048
1274,12.0839050116
1275,11.8422292121
1276,11.8277362048
1277,11.9953516142
1278,12.1955171316
1279,12.3758154201
1280,11.1331281036
1281,12.3327052965
1282,12.1007121299
1283,11.9217183632
1284,11.8422292121
1285,12.0376539939
1286,11.7943379244
1287,11.8705999092
1288,12.1547793511
1289,12.5353763927
1290,12.5461099483
1291,12.1034860568
1292,11.6910716504
1293,11.5852461265
1294,12.0008917946
1295,11.6526874073
1296,11.8386256046
1297,11.9511803959
1298,11.8493977016
1299,11.9829290942
1300,11.9447078814
1301,12.3238556812
1302,12.0867258879
1303,12.577636202
1304,12.3544926506
1305,11.7752897294
1306,12.6915804613
1307,12.2184951655
1308,11.8350089641
1309,11.8981878658
1310,12.0962577795
1311,12.7218858108
1312,12.220961258
1313,12.6181822964
1314,12.7164021462
1315,11.6868787721
1316,12.2399908637
1317,12.5964004269
1318,12.2496109475
1319,12.5245263766
1320,11.6172854803
1321,11.960811289
1322,11.1913418408
1323,12.1547793511
1324,11.3205535723
1325,11.8981878658
1326,10.9150884642
1327,11.2772031314
1328,11.7791285057
1329,12.4529327235
1330,12.0810761554
1331,12.3327052965
1332,11.7943379244
1333,11.512925465
1334,11.7400610376
1335,11.7360690163
1336,12.0311238431
1337,11.8130300574
1338,10.8685684486
1339,12.2060726455
1340,11.7636841833
1341,11.7199396344
1342,11.9511803959
1343,12.3392914893
1344,12.0839050116
1345,11.9565530342
1346,11.594505452
1347,12.478006361
1348,12.5548368822
1349,12.2783933071
1350,11.7117763237
1351,12.2060726455
1352,12.0494188355
1353,11.8122890422
1354,12.9239124387
1355,12.3673407931
1356,12.043553716
1357,11.6082356448
1358,11.9177236841
1359,12.0867258879
1360,12.6603279178
1361,12.149502294
1362,12.46843691
1363,11.5607627944
1364,11.9635678695
1365,11.8786235774
1366,12.2830336867
1367,12.1704454679
1368,11.7519423654
1369,11.8775685786
1370,12.3544926506
1371,11.5617156291
1372,12.0167264738
1373,12.5219776769
1374,13.0530132993
1375,12.4292161968
1376,12.3842188309
1377,11.4186147855
1378,11.6699292138
1379,11.3265958868
1380,12.0287386302
1381,10.9767820332
1382,12.3779229025
1383,11.9640010843
1384,11.6262541503
1385,11.5617156291
1386,11.7400610376
1387,12.4292161968
1388,11.8204101647
1389,12.8413258477
1390,11.7829526022
1391,12.3673407931
1392,11.7280368446
1393,11.7199396344
1394,12.0015054798
1395,12.4154336524
1396,12.5468676683
1397,11.9829290942
1398,11.8313791961
1399,11.8350089641
1400,11.8310154936
1401,11.6952470218
1402,12.1704454679
1403,12.1749895321
1404,12.5529265203
1405,11.5617156291
1406,12.5245263766
1407,11.7981044072
1408,11.6262541503
1409,11.7400610376
1410,12.2783933071
1411,12.3458345879
1412,11.8493977016
1413,11.4075649493
1414,12.4568313639
1415,12.2404740722
1416,12.0776709307
1417,11.715866309
1418,12.7367008966
1419,11.7280368446
1420,12.3149270504
1421,12.1001564199
1422,11.7558716436
1423,11.8240798936
1424,12.5244172798
1425,11.8775685786
1426,11.8635823366
1427,12.5098740999
1428,11.8493977016
1429,11.6868787721
1430,12.1166948344
1431,12.165979552
1432,11.8758309587
1433,11.0744205028
1434,12.1361865181
1435,11.9829290942
1436,12.0668105782
1437,11.6994050319
1438,12.8856709532
1439,11.9163885704
1440,12.1909590077
1441,12.160028707
1442,11.9137129835
1443,12.6443275765
1444,11.7035458246
1445,12.0984874349
1446,11.7675676833
1447,11.9697172002
1448,12.3883942023
1449,11.6262541503
1450,11.429543856
1451,11.8204101647
1452,12.5675510344
1453,11.8844890214
1454,11.3445068133
1455,12.1281111041
1456,12.0725412529
1457,12.2548628097
1458,12.4931295226
1459,11.8644622311
1460,11.9015834548
